ContactId,SubscriptionPlanId,ProductId,ProgramId,CC1,PaymentGatewayId,Frequency,BillingCycle,BillingAmt,PromoCode,Status,StartDate,EndDate,ReasonStopped,PaidThruDate,NextBillDate,AutoCharge,MaxRetry,NumDaysBetweenRetry
464297,45,1313,45,147001,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-11-18 00:00:00,,2014-11-03 00:00:00,2014-12-03 00:00:00 UTC,No,3,2
1308231,45,1313,45,140595,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-10-02 00:00:00,,2014-09-03 00:00:00,2014-10-03 00:00:00 UTC,No,3,2
1309337,45,1313,45,141491,SEE DESTINATION APP,1,2,47.0,,Active,2014-09-03 00:00:00,,,2017-04-03 00:00:00,2017-05-03 00:00:00 UTC,Yes,3,2
401183,45,1313,45,142861,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-05-07 00:00:00,,2015-05-03 00:00:00,2015-06-03 00:00:00 UTC,No,3,2
396387,45,1313,45,142195,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-02-03 00:00:00,,2015-02-03 00:00:00,2015-03-03 00:00:00 UTC,No,3,2
1315805,45,1313,45,145391,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-12-01 00:00:00,,2015-11-03 00:00:00,2015-12-03 00:00:00 UTC,No,3,2
1307719,45,1313,45,140201,SEE DESTINATION APP,1,2,47.0,,Active,2014-09-03 00:00:00,,,2017-04-03 00:00:00,2017-05-03 00:00:00 UTC,Yes,3,2
385179,45,1313,45,142739,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-09-22 00:00:00,,2014-09-03 00:00:00,2014-10-03 00:00:00 UTC,No,3,2
451799,45,1313,45,144699,SEE DESTINATION APP,1,2,47.0,,Active,2014-09-03 00:00:00,,,2017-04-03 00:00:00,2017-05-03 00:00:00 UTC,Yes,3,2
1325181,45,1313,45,147133,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-01-22 00:00:00,,2015-01-03 00:00:00,2015-02-03 00:00:00 UTC,No,3,2
1311505,45,1313,45,143567,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-08-28 00:00:00,,2015-08-03 00:00:00,2015-09-03 00:00:00 UTC,No,3,2
433149,45,1313,45,140835,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-04-06 00:00:00,,2015-04-03 00:00:00,2015-05-03 00:00:00 UTC,No,3,2
425513,45,1313,45,145613,SEE DESTINATION APP,1,2,47.0,,Active,2014-09-03 00:00:00,,,2017-04-03 00:00:00,2017-05-03 00:00:00 UTC,Yes,3,2
1323917,45,1313,45,146727,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-05-04 00:00:00,,2015-05-03 00:00:00,2015-06-03 00:00:00 UTC,No,3,2
1329999,45,1313,45,148517,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2016-12-07 00:00:00,,2016-12-03 00:00:00,2017-01-03 00:00:00 UTC,No,3,2
1314701,45,1313,45,144965,SEE DESTINATION APP,1,2,47.0,,Active,2014-09-03 00:00:00,,,2017-04-03 00:00:00,2017-05-03 00:00:00 UTC,Yes,3,2
478310,45,1313,45,146811,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-12-29 00:00:00,,2014-12-03 00:00:00,2015-01-03 00:00:00 UTC,No,3,2
1306939,45,1313,45,139495,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-11-07 00:00:00,,2014-11-03 00:00:00,2014-12-03 00:00:00 UTC,No,3,2
920255,45,1313,45,137431,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-05-07 00:00:00,,2015-05-03 00:00:00,2015-06-03 00:00:00 UTC,No,3,2
422865,45,1313,45,139935,SEE DESTINATION APP,1,2,47.0,,Active,2014-09-03 00:00:00,,,2017-04-03 00:00:00,2017-05-03 00:00:00 UTC,Yes,3,2
1308787,45,1313,45,141075,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-09-25 00:00:00,,2014-09-03 00:00:00,2014-10-03 00:00:00 UTC,No,3,2
1315135,45,1313,45,145173,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,,,2014-10-03 00:00:00,2014-11-03 00:00:00 UTC,Yes,3,2
1308697,45,1313,45,140993,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2016-03-21 00:00:00,,2016-03-03 00:00:00,2016-04-03 00:00:00 UTC,No,3,2
1330003,45,1313,45,148519,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-10-06 00:00:00,,2014-10-03 00:00:00,2014-11-03 00:00:00 UTC,No,3,2
1306773,45,1313,45,139357,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-09-22 00:00:00,,2014-09-03 00:00:00,2014-10-03 00:00:00 UTC,No,3,2
1306563,45,1313,45,139181,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-04-07 00:00:00,,2015-04-03 00:00:00,2015-05-03 00:00:00 UTC,No,3,2
1307607,45,1313,45,140085,SEE DESTINATION APP,1,2,47.0,,Active,2014-09-03 00:00:00,,,2017-04-03 00:00:00,2017-05-03 00:00:00 UTC,Yes,3,2
1311831,45,1313,45,144071,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-01-28 00:00:00,,2015-01-03 00:00:00,2015-02-03 00:00:00 UTC,No,3,2
1306833,45,1313,45,139415,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-01-27 00:00:00,,2015-01-03 00:00:00,2015-02-03 00:00:00 UTC,No,3,2
1307009,45,1313,45,139541,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-09-19 00:00:00,,2014-09-03 00:00:00,2014-10-03 00:00:00 UTC,No,3,2
1311361,45,1313,45,143335,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-01-12 00:00:00,,2015-01-03 00:00:00,2015-02-03 00:00:00 UTC,No,3,2
1306625,45,1313,45,139231,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,,,2014-10-03 00:00:00,2014-11-03 00:00:00 UTC,Yes,3,2
1321105,45,1313,45,146431,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-10-02 00:00:00,cancel - pr - email - 9/10,2014-09-03 00:00:00,2014-10-03 00:00:00 UTC,Yes,3,2
1330005,45,1313,45,148521,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-11-18 00:00:00,,2014-11-03 00:00:00,2014-12-03 00:00:00 UTC,No,3,2
1308521,45,1313,45,140845,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2016-03-21 00:00:00,,2016-03-03 00:00:00,2016-04-03 00:00:00 UTC,No,3,2
1308593,45,1313,45,140911,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-01-30 00:00:00,,2015-01-03 00:00:00,2015-02-03 00:00:00 UTC,No,3,2
1325197,45,1313,45,147145,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,,,2015-10-03 00:00:00,2015-11-03 00:00:00 UTC,Yes,3,2
1316249,45,1313,45,0,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-08-24 00:00:00,,2015-08-03 00:00:00,2015-09-03 00:00:00 UTC,No,3,2
1329623,45,1313,45,148403,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-01-28 00:00:00,,2015-01-03 00:00:00,2015-02-03 00:00:00 UTC,No,3,2
1316411,45,1313,45,145659,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2016-01-06 00:00:00,,2016-01-03 00:00:00,2016-02-03 00:00:00 UTC,No,3,2
1330007,45,1313,45,148523,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-06-10 00:00:00,,2015-06-03 00:00:00,2015-07-03 00:00:00 UTC,No,3,2
1330009,45,1313,45,148525,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-12-02 00:00:00,,2014-11-03 00:00:00,2014-12-03 00:00:00 UTC,No,3,2
1330011,45,1313,45,148529,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-06-03 00:00:00,,2015-06-03 00:00:00,2015-07-03 00:00:00 UTC,No,3,2
381845,45,1313,45,147637,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2016-12-20 00:00:00,,2016-12-03 00:00:00,2017-01-03 00:00:00 UTC,No,3,2
1330013,45,1313,45,148531,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-12-02 00:00:00,,2014-11-03 00:00:00,2014-12-03 00:00:00 UTC,No,3,2
1318271,45,1313,45,0,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,,,2014-09-03 00:00:00,2014-10-03 00:00:00 UTC,No,3,2
393177,45,1313,45,148533,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-11-07 00:00:00,,2014-11-03 00:00:00,2014-12-03 00:00:00 UTC,No,3,2
1330017,45,1313,45,148535,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-01-27 00:00:00,,2015-01-03 00:00:00,2015-02-03 00:00:00 UTC,No,3,2
1330021,45,1313,45,148539,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-07-17 00:00:00,,2015-07-03 00:00:00,2015-08-03 00:00:00 UTC,No,3,2
1330023,45,1313,45,148543,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-10-03 00:00:00,,2014-10-03 00:00:00,2014-11-03 00:00:00 UTC,No,3,2
1183315,45,1313,45,138639,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2016-12-07 00:00:00,,2016-12-03 00:00:00,2017-01-03 00:00:00 UTC,No,3,2
1308549,45,1313,45,140865,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-10-24 00:00:00,,2014-10-03 00:00:00,2014-11-03 00:00:00 UTC,No,3,2
533166,45,1313,45,134863,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-12-03 00:00:00,,2014-12-03 00:00:00,2015-01-03 00:00:00 UTC,No,3,2
1306487,45,1313,45,139071,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2016-12-26 00:00:00,,2016-12-03 00:00:00,2017-01-03 00:00:00 UTC,No,3,2
470103,45,1313,45,148547,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-01-05 00:00:00,,2015-01-03 00:00:00,2015-02-03 00:00:00 UTC,No,3,2
683773,45,1313,45,136003,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-09-30 00:00:00,,2014-09-03 00:00:00,2014-10-03 00:00:00 UTC,No,3,2
1307201,45,1313,45,139721,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-10-06 00:00:00,,2014-10-03 00:00:00,2014-11-03 00:00:00 UTC,No,3,2
1310983,45,1313,45,142715,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-10-20 00:00:00,,2014-10-19 00:00:00,2014-11-19 00:00:00 UTC,No,3,2
1330031,45,1313,45,148549,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-12-04 00:00:00,,2015-12-03 00:00:00,2016-01-03 00:00:00 UTC,No,3,2
672853,45,1313,45,135879,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-10-02 00:00:00,,2014-09-03 00:00:00,2014-10-03 00:00:00 UTC,No,3,2
459763,45,1313,45,148551,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-10-06 00:00:00,,2015-10-03 00:00:00,2015-11-03 00:00:00 UTC,No,3,2
1306921,45,1313,45,0,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2016-02-03 00:00:00,,2016-02-03 00:00:00,2016-03-03 00:00:00 UTC,No,3,2
1330037,45,1313,45,148553,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-04-22 00:00:00,,2015-04-03 00:00:00,2015-05-03 00:00:00 UTC,No,3,2
1313457,45,1313,45,144597,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-12-03 00:00:00,,2014-12-03 00:00:00,2015-01-03 00:00:00 UTC,No,3,2
1330039,45,1313,45,148555,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-11-07 00:00:00,,2014-11-03 00:00:00,2014-12-03 00:00:00 UTC,No,3,2
425489,45,1313,45,140335,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-10-02 00:00:00,,2014-09-03 00:00:00,2014-10-03 00:00:00 UTC,No,3,2
1309407,45,1313,45,141549,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-09-16 00:00:00,,2014-09-03 00:00:00,2014-10-03 00:00:00 UTC,No,3,2
1330041,45,1313,45,148559,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-11-10 00:00:00,,2014-11-03 00:00:00,2014-12-03 00:00:00 UTC,No,3,2
1307149,45,1313,45,139675,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-03-03 00:00:00,,2015-03-03 00:00:00,2015-04-03 00:00:00 UTC,No,3,2
1325233,45,1313,45,147157,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-02-04 00:00:00,,2015-02-03 00:00:00,2015-03-03 00:00:00 UTC,No,3,2
1330043,45,1313,45,148561,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-11-25 00:00:00,,2014-11-03 00:00:00,2014-12-03 00:00:00 UTC,No,3,2
1306597,45,1313,45,139205,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-10-29 00:00:00,,2014-10-03 00:00:00,2014-11-03 00:00:00 UTC,No,3,2
1309247,45,1313,45,141435,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-11-07 00:00:00,,2014-11-03 00:00:00,2014-12-03 00:00:00 UTC,No,3,2
457011,45,1313,45,143279,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-06-04 00:00:00,,2015-06-03 00:00:00,2015-07-03 00:00:00 UTC,No,3,2
1306665,45,1313,45,139261,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-11-24 00:00:00,,2014-11-03 00:00:00,2014-12-03 00:00:00 UTC,No,3,2
451001,45,1313,45,147503,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-05-07 00:00:00,,2015-05-04 00:00:00,2015-06-04 00:00:00 UTC,No,3,2
1311171,45,1313,45,143047,SEE DESTINATION APP,1,2,47.0,,Active,2014-09-03 00:00:00,,,2017-04-03 00:00:00,2017-05-03 00:00:00 UTC,Yes,3,2
1330045,45,1313,45,148563,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-04-24 00:00:00,,2015-04-03 00:00:00,2015-05-03 00:00:00 UTC,No,3,2
1311583,45,1313,45,143707,SEE DESTINATION APP,1,2,47.0,,Active,2014-09-03 00:00:00,,,2017-04-03 00:00:00,2017-05-03 00:00:00 UTC,Yes,3,2
1330047,45,1313,45,148565,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-11-29 00:00:00,,2014-11-03 00:00:00,2014-12-03 00:00:00 UTC,No,3,2
1330049,45,1313,45,148567,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2016-02-02 00:00:00,,2016-01-03 00:00:00,2016-02-03 00:00:00 UTC,No,3,2
1311189,45,1313,45,143081,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2016-04-19 00:00:00,,2016-04-03 00:00:00,2016-05-03 00:00:00 UTC,No,3,2
1306793,45,1313,45,139385,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-10-14 00:00:00,,2014-10-03 00:00:00,2014-11-03 00:00:00 UTC,No,3,2
467651,45,1313,45,144719,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-11-12 00:00:00,,2015-11-03 00:00:00,2015-12-03 00:00:00 UTC,No,3,2
1309051,45,1313,45,141301,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-09-25 00:00:00,,2014-09-03 00:00:00,2014-10-03 00:00:00 UTC,No,3,2
1310361,45,1313,45,142299,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-12-21 00:00:00,,2015-12-03 00:00:00,2016-01-03 00:00:00 UTC,No,3,2
1307857,45,1313,45,140311,SEE DESTINATION APP,1,2,47.0,,Active,2014-09-03 00:00:00,,,2017-04-03 00:00:00,2017-05-03 00:00:00 UTC,Yes,3,2
1310473,45,1313,45,0,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,,,2014-09-03 00:00:00,2014-10-03 00:00:00 UTC,No,3,2
104047,45,1313,45,142725,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-09-18 00:00:00,,2014-09-03 00:00:00,2014-10-03 00:00:00 UTC,No,3,2
401923,45,1313,45,142481,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-12-29 00:00:00,,2014-12-03 00:00:00,2015-01-03 00:00:00 UTC,No,3,2
1309987,45,1313,45,141983,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-09-29 00:00:00,,2014-09-03 00:00:00,2014-10-03 00:00:00 UTC,No,3,2
504954,45,1313,45,134735,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2014-10-03 00:00:00,,2014-10-03 00:00:00,2014-11-03 00:00:00 UTC,No,3,2
1310989,45,1313,45,142737,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2016-08-02 00:00:00,,2016-07-11 00:00:00,2016-08-11 00:00:00 UTC,No,3,2
1314769,45,1313,45,144995,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-11-05 00:00:00,,2015-11-03 00:00:00,2015-12-03 00:00:00 UTC,No,3,2
382425,45,1313,45,145021,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2016-01-28 00:00:00,,2016-01-03 00:00:00,2016-02-03 00:00:00 UTC,No,3,2
1319381,45,1313,45,146319,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-01-28 00:00:00,,2015-01-03 00:00:00,2015-02-03 00:00:00 UTC,No,3,2
425839,45,1313,45,145077,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-03 00:00:00,2015-04-24 00:00:00,,2015-04-03 00:00:00,2015-05-03 00:00:00 UTC,No,3,2
1311967,45,1313,45,144281,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-04 00:00:00,2015-09-18 00:00:00,,2015-09-04 00:00:00,2015-10-04 00:00:00 UTC,No,3,2
1324213,45,1313,45,146845,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-04 00:00:00,2014-10-01 00:00:00,,2014-09-04 00:00:00,2014-10-04 00:00:00 UTC,No,3,2
1315835,45,1313,45,145411,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-04 00:00:00,2015-01-12 00:00:00,,2015-01-04 00:00:00,2015-02-04 00:00:00 UTC,No,3,2
1311961,45,1313,45,144269,SEE DESTINATION APP,1,2,47.0,,Active,2014-09-04 00:00:00,,,2017-04-04 00:00:00,2017-05-04 00:00:00 UTC,Yes,3,2
384547,45,1313,45,148569,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-04 00:00:00,2015-01-28 00:00:00,,2015-01-04 00:00:00,2015-02-04 00:00:00 UTC,No,3,2
1311717,45,1313,45,0,SEE DESTINATION APP,1,2,47.0,,Active,2014-09-04 00:00:00,,,2017-04-04 00:00:00,2017-05-04 00:00:00 UTC,Yes,3,2
385917,45,1313,45,148571,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-04 00:00:00,2014-09-17 00:00:00,,2014-09-04 00:00:00,2014-10-04 00:00:00 UTC,No,3,2
1330061,45,1313,45,148575,SEE DESTINATION APP,1,2,47.0,,Inactive,2014-09-04 00:00:00,2014-11-17 00:00:00,,2014-11-04 00:00:00,2014-12-04 00:00:00 UTC,No,3,2
