ContactId,TagId
1306479,4491
1306479,4363
1306479,4625
1306479,4627
1306479,4629
1306479,3713
1306479,4645
1306481,4449
1306481,4573
1306481,4575
1306481,4415
1306481,4407
1306481,4587
1306481,4589
1306481,4609
1306481,4411
1306481,4421
1306481,4615
1306481,4617
1306481,4363
1306481,4629
1306481,4497
1306481,4631
1306481,3713
1306481,4645
1306483,4435
1306483,4449
1306483,4609
1306483,4615
1306483,4617
1306483,4363
1306483,4629
1306483,3713
1306483,4645
1306485,4435
1306485,4449
1306485,4417
1306485,4389
1306485,4609
1306485,3713
1306487,4449
1306487,4445
1306487,4573
1306487,4575
1306487,4423
1306487,4417
1306487,4415
1306487,4407
1306487,4425
1306487,4587
1306487,4589
1306487,4609
1306487,4411
1306487,4615
1306487,4305
1306487,4363
1306487,4629
1306487,4505
1306487,3713
1306487,4643
1306487,4645
1306489,4435
1306489,4445
1306489,4565
1306489,4573
1306489,4575
1306489,4423
1306489,4453
1306489,4415
1306489,4577
1306489,4425
1306489,4587
1306489,4589
1306489,4597
1306489,4599
1306489,4609
1306489,4615
1306489,4621
1306489,4491
1306489,4363
1306489,4633
1306489,4635
1306489,4505
1306489,3599
1306489,3713
1306489,4323
1306489,4643
1306489,4645
1306491,4435
1306491,4449
1306491,4587
1306491,4589
1306491,4609
1306491,3713
1306493,4435
1306493,4449
1306493,4445
1306493,4569
1306493,4573
1306493,4575
1306493,4443
1306493,4423
1306493,4415
1306493,4407
1306493,4391
1306493,4581
1306493,4583
1306493,4587
1306493,4589
1306493,4597
1306493,4599
1306493,4413
1306493,4609
1306493,4411
1306493,4421
1306493,4513
1306493,4301
1306493,4615
1306493,4617
1306493,4621
1306493,4499
1306493,4495
1306493,4491
1306493,4363
1306493,4625
1306493,4627
1306493,4629
1306493,4631
1306493,4507
1306493,3713
1306493,4641
1306493,4643
1306493,4645
1306495,4435
1306495,4449
1306495,4445
1306495,4573
1306495,4575
1306495,4423
1306495,4417
1306495,4415
1306495,4407
1306495,4577
1306495,4579
1306495,4425
1306495,4587
1306495,4589
1306495,4413
1306495,4609
1306495,4411
1306495,4615
1306495,4363
1306495,4629
1306495,4631
1306495,3713
1306495,4645
1306497,4435
1306497,4449
1306497,4573
1306497,4575
1306497,4423
1306497,4609
1306497,3713
1306499,4435
1306499,4449
1306499,4445
1306499,4573
1306499,4575
1306499,4417
1306499,4415
1306499,4407
1306499,4425
1306499,4587
1306499,4589
1306499,4597
1306499,4599
1306499,4413
1306499,4609
1306499,4615
1306499,4617
1306499,4363
1306499,3713
1306499,4645
1306501,4435
1306501,4445
1306501,4565
1306501,4427
1306501,4473
1306501,4573
1306501,4575
1306501,4423
1306501,4417
1306501,4415
1306501,4407
1306501,4577
1306501,4587
1306501,4589
1306501,4413
1306501,4607
1306501,4609
1306501,4411
1306501,4513
1306501,4301
1306501,2325
1306501,4311
1306501,4309
1306501,4615
1306501,4617
1306501,4307
1306501,4495
1306501,4363
1306501,4625
1306501,4627
1306501,4629
1306501,4497
1306501,4631
1306501,3713
1306501,4645
1306503,4435
1306503,4449
1306503,4473
1306503,4417
1306503,4415
1306503,4425
1306503,4587
1306503,4589
1306503,4609
1306503,4615
1306503,4617
1306503,4363
1306503,4625
1306503,4627
1306503,4629
1306503,4631
1306503,3713
1306503,4643
1306503,4645
1306505,4449
1306505,4445
1306505,4407
1306505,4587
1306505,4589
1306505,4609
1306505,4411
1306505,4365
1306505,4421
1306505,4615
1306505,4363
1306505,4629
1306505,3605
1306505,3713
1306505,4511
1306505,4645
1306507,4435
1306507,4449
1306507,4573
1306507,4575
1306507,4415
1306507,4407
1306507,4425
1306507,4587
1306507,4589
1306507,4609
1306507,4411
1306507,4365
1306507,4421
1306507,4615
1306507,4617
1306507,4495
1306507,4491
1306507,4363
1306507,4625
1306507,4627
1306507,4629
1306507,4631
1306507,3605
1306507,3713
1306507,4511
1306507,4645
1306509,4435
1306509,4445
1306509,4573
1306509,4575
1306509,4417
1306509,4415
1306509,4407
1306509,4587
1306509,4589
1306509,4609
1306509,4411
1306509,4365
1306509,3713
1306511,4435
1306511,4449
1306511,4423
1306511,4415
1306511,4407
1306511,4389
1306511,4413
1306511,4609
1306511,4411
1306511,4365
1306511,4615
1306511,4505
1306511,3713
1306513,4449
1306513,4445
1306513,4565
1306513,4427
1306513,4573
1306513,4575
1306513,4423
1306513,4415
1306513,4407
1306513,4587
1306513,4589
1306513,4389
1306513,4597
1306513,4599
1306513,4601
1306513,4413
1306513,4609
1306513,4411
1306513,4365
1306513,4421
1306513,4513
1306513,4301
1306513,4311
1306513,4615
1306513,4491
1306513,4363
1306513,3713
1306513,4643
1306513,4645
1306515,4435
1306515,4573
1306515,4575
1306515,4609
1306515,3713
1306517,4435
1306517,4449
1306517,4427
1306517,4473
1306517,4573
1306517,4575
1306517,4407
1306517,4425
1306517,4587
1306517,4589
1306517,4609
1306517,4615
1306517,4617
1306517,4363
1306517,4629
1306517,3713
1306517,4645
1306519,4435
1306519,4449
1306519,4445
1306519,4423
1306519,4415
1306519,4587
1306519,4589
1306519,4609
1306519,4615
1306519,4457
1306519,4491
1306519,4363
1306519,4625
1306519,4627
1306519,4629
1306519,3599
1306519,3713
1306519,4645
1306519,4313
1306521,4435
1306521,3887
1306523,4435
1306523,4449
1306523,4423
1306523,4417
1306523,4415
1306523,4407
1306523,4425
1306523,4587
1306523,4589
1306523,4609
1306523,4411
1306523,4365
1306523,4515
1306523,4363
1306523,3605
1306523,3713
1306523,4511
1306523,4645
1306525,4435
1306525,4449
1306525,4445
1306525,4443
1306525,4415
1306525,4407
1306525,4425
1306525,4587
1306525,4589
1306525,4389
1306525,4597
1306525,4599
1306525,4413
1306525,4609
1306525,4411
1306525,4365
1306525,4421
1306525,4321
1306525,4305
1306525,4363
1306525,4629
1306525,4497
1306525,4631
1306525,4505
1306525,3599
1306525,3605
1306525,3713
1306525,4511
1306525,4347
1306525,4643
1306525,4645
1306527,4435
1306527,4449
1306527,4565
1306527,4423
1306527,4453
1306527,4417
1306527,4415
1306527,4425
1306527,4587
1306527,4589
1306527,4389
1306527,4413
1306527,4609
1306527,4411
1306527,4515
1306527,4615
1306527,4363
1306527,4629
1306527,4631
1306527,3713
1306527,4645
1306529,4435
1306529,4449
1306529,4423
1306529,4609
1306529,3887
1306531,4435
1306531,4449
1306531,4587
1306531,4589
1306531,4609
1306531,4615
1306531,4363
1306531,4629
1306531,3713
1306531,4645
1306533,4435
1306533,4449
1306533,4609
1306533,3713
1306535,4435
1306535,4449
1306535,4407
1306535,4425
1306535,4587
1306535,4589
1306535,4389
1306535,4609
1306535,4363
1306535,3599
1306535,3605
1306535,3713
1306535,4511
1306535,4645
1306535,4313
1306537,4449
1306537,4565
1306537,4573
1306537,4575
1306537,4443
1306537,4417
1306537,4415
1306537,4425
1306537,4587
1306537,4589
1306537,4389
1306537,4597
1306537,4599
1306537,4601
1306537,4609
1306537,4421
1306537,4515
1306537,4321
1306537,4615
1306537,4617
1306537,4495
1306537,4491
1306537,4363
1306537,4625
1306537,4627
1306537,4629
1306537,3713
1306537,4643
1306537,4645
1056111,4435
1056111,4449
1056111,4443
1056111,4425
1056111,4597
1056111,4599
1056111,4609
1056111,4321
1056111,4419
1056111,4615
1056111,4491
1056111,4363
1056111,4629
1056111,4497
1056111,4631
1056111,3713
1056111,4645
1306541,4435
1306541,4433
1306541,4445
1306541,4565
1306541,4427
1306541,4573
1306541,4575
1306541,4423
1306541,4417
1306541,4415
1306541,4425
1306541,4587
1306541,4589
1306541,4389
1306541,4413
1306541,4609
1306541,4411
1306541,4615
1306541,4305
1306541,4495
1306541,4363
1306541,4629
1306541,4631
1306541,4505
1306541,3605
1306541,3713
1306541,4511
1306541,4643
1306541,4645
1306543,4449
1306543,4427
1306543,4573
1306543,4575
1306543,4443
1306543,4423
1306543,4417
1306543,4415
1306543,4407
1306543,4577
1306543,4425
1306543,4587
1306543,4589
1306543,4597
1306543,4599
1306543,4601
1306543,4413
1306543,4609
1306543,4411
1306543,4365
1306543,4361
1306543,4367
1306543,4369
1306543,4371
1306543,2201
1306543,4477
1306543,4321
1306543,4311
1306543,4615
1306543,4307
1306543,4457
1306543,4495
1306543,4491
1306543,4363
1306543,4625
1306543,4627
1306543,4629
1306543,4631
1306543,4507
1306543,3599
1306543,3605
1306543,3713
1306543,4511
1306543,4459
1306543,4347
1306543,4643
1306543,4645
1306543,4315
1306545,4435
1306545,4449
1306545,4445
1306545,4423
1306545,4415
1306545,4407
1306545,4425
1306545,4587
1306545,4589
1306545,4389
1306545,4413
1306545,4609
1306545,4411
1306545,4421
1306545,4615
1306545,4617
1306545,4495
1306545,4491
1306545,4363
1306545,4625
1306545,4627
1306545,4629
1306545,4497
1306545,3713
1306545,4645
1306547,4435
1306547,4449
1306547,4473
1306547,4573
1306547,4575
1306547,4423
1306547,4415
1306547,4609
1306547,4411
1306547,4421
1306547,4615
1306547,4495
1306547,4363
1306547,3605
1306547,3713
1306547,4511
1306547,4643
1306547,4645
1306549,4449
1306549,4565
1306549,4573
1306549,4575
1306549,4423
1306549,4417
1306549,4581
1306549,4583
1306549,4587
1306549,4589
1306549,4389
1306549,4413
1306549,4609
1306549,4411
1306549,4421
1306549,4615
1306549,4617
1306549,4363
1306549,4629
1306549,3713
1306549,4645
1306551,4435
1306551,4433
1306551,4469
1306551,4445
1306551,4565
1306551,4573
1306551,4575
1306551,4443
1306551,4423
1306551,4453
1306551,4417
1306551,4415
1306551,4391
1306551,4425
1306551,4587
1306551,4589
1306551,4389
1306551,4597
1306551,4599
1306551,4601
1306551,4413
1306551,4609
1306551,4421
1306551,4513
1306551,4301
1306551,4321
1306551,2325
1306551,4615
1306551,4617
1306551,4363
1306551,4625
1306551,4627
1306551,4629
1306551,4631
1306551,4327
1306551,4329
1306551,3599
1306551,3605
1306551,3713
1306551,4511
1306551,4641
1306551,4643
1306551,4645
1306553,4435
1306553,4449
1306553,4445
1306553,4473
1306553,4573
1306553,4575
1306553,4423
1306553,4417
1306553,4415
1306553,4407
1306553,4577
1306553,4425
1306553,4389
1306553,4413
1306553,4609
1306553,4411
1306553,4365
1306553,4421
1306553,4361
1306553,2201
1306553,4615
1306553,4305
1306553,4491
1306553,4363
1306553,4625
1306553,4627
1306553,4629
1306553,3605
1306553,3713
1306553,4511
1306553,4645
1306555,4435
1306555,4445
1306555,4565
1306555,4573
1306555,4575
1306555,4423
1306555,4453
1306555,4417
1306555,4415
1306555,4407
1306555,4577
1306555,4581
1306555,4583
1306555,4425
1306555,4587
1306555,4589
1306555,4389
1306555,4597
1306555,4599
1306555,4601
1306555,4413
1306555,4605
1306555,4609
1306555,4411
1306555,4421
1306555,4515
1306555,4311
1306555,4615
1306555,3887
1306557,4435
1306557,4449
1306557,4445
1306557,4473
1306557,4573
1306557,4575
1306557,4423
1306557,4453
1306557,4415
1306557,4407
1306557,4585
1306557,4425
1306557,4587
1306557,4589
1306557,4389
1306557,4601
1306557,4413
1306557,4609
1306557,4411
1306557,4421
1306557,4615
1306557,4495
1306557,4363
1306557,4629
1306557,4505
1306557,3713
1306557,4645
1306559,4435
1306559,4449
1306559,4445
1306559,4473
1306559,4573
1306559,4575
1306559,4609
1306559,4615
1306559,4363
1306559,4625
1306559,4627
1306559,4629
1306559,4631
1306559,3713
1306559,4643
1306559,4645
1306561,4435
1306561,4449
1306561,4473
1306561,4573
1306561,4575
1306561,4423
1306561,4417
1306561,4415
1306561,4407
1306561,4425
1306561,4587
1306561,4589
1306561,4389
1306561,4609
1306561,4411
1306561,4615
1306561,4495
1306561,4363
1306561,4629
1306561,4631
1306561,3713
1306561,4645
1306563,4449
1306563,4445
1306563,4473
1306563,4573
1306563,4575
1306563,4417
1306563,4415
1306563,4407
1306563,4425
1306563,4587
1306563,4589
1306563,4609
1306563,4411
1306563,4365
1306563,4615
1306563,4617
1306563,4363
1306563,3713
1306563,4643
1306563,4645
1306565,4449
1306565,4573
1306565,4575
1306565,4443
1306565,4423
1306565,4453
1306565,4417
1306565,4407
1306565,4577
1306565,4425
1306565,4587
1306565,4589
1306565,4601
1306565,4413
1306565,4607
1306565,4411
1306565,4513
1306565,4301
1306565,4615
1306565,4621
1306565,4305
1306565,4495
1306565,4491
1306565,4363
1306565,4625
1306565,4627
1306565,4505
1306565,4349
1306565,4325
1306565,3599
1306565,3605
1306565,3713
1306565,4511
1306565,4323
1306565,4645
1306567,4435
1306567,4449
1306567,4445
1306567,4573
1306567,4575
1306567,4423
1306567,4389
1306567,4609
1306567,4411
1306567,4615
1306567,4617
1306567,4363
1306567,4629
1306567,4631
1306567,3713
1306567,4645
1306569,4435
1306569,4449
1306569,4573
1306569,4575
1306569,4609
1306569,4615
1306569,4363
1306569,3887
1306571,4435
1306571,4449
1306571,4573
1306571,4575
1306571,4423
1306571,4609
1306571,4411
1306571,4365
1306571,4615
1306571,4617
1306571,4363
1306571,4625
1306571,4627
1306571,4629
1306571,4631
1306571,3713
1306571,4645
1306573,4435
1306573,4449
1306573,4473
1306573,4423
1306573,4417
1306573,4415
1306573,4407
1306573,4425
1306573,4413
1306573,4609
1306573,4411
1306573,4365
1306573,4421
1306573,4615
1306573,4617
1306573,4495
1306573,4491
1306573,4363
1306573,4625
1306573,4627
1306573,4629
1306573,4497
1306573,4631
1306573,3605
1306573,3713
1306573,4511
1306573,4645
525058,4435
525058,4449
525058,4425
525058,4609
525058,4615
525058,4363
525058,4629
525058,3713
525058,4645
1306577,4435
1306577,4449
1306577,4573
1306577,4575
1306577,4609
1306577,4615
1306577,4495
1306577,4363
1306577,4625
1306577,4627
1306577,4629
1306577,4497
1306577,4631
1306577,4505
1306577,4507
1306577,3713
1306577,4645
1306579,4435
1306579,4449
1306579,4445
1306579,4423
1306579,4415
1306579,4587
1306579,4589
1306579,4389
1306579,4609
1306579,4615
1306579,4363
1306579,4625
1306579,4627
1306579,3713
1306579,4645
1306581,4435
1306581,4449
1306581,4423
1306581,4417
1306581,4425
1306581,4609
1306581,4411
1306581,4365
1306581,4361
1306581,2201
1306581,4615
1306581,4617
1306581,4495
1306581,4363
1306581,4631
1306581,3713
1306581,4645
1306583,4435
1306583,4449
1306583,4573
1306583,4575
1306583,3887
1306585,4449
1306585,4573
1306585,4575
1306585,4425
1306585,4587
1306585,4589
1306585,4609
1306585,4411
1306585,4615
1306585,4363
1306585,4625
1306585,4627
1306585,4629
1306585,4631
1306585,3605
1306585,3713
1306585,4511
1306585,4645
1306587,4435
1306587,4573
1306587,4575
1306587,4415
1306587,4407
1306587,4609
1306587,4615
1306587,4363
1306587,3713
1306587,4645
1306589,4435
1306589,4449
1306589,4565
1306589,4417
1306589,4415
1306589,4407
1306589,4581
1306589,4583
1306589,4425
1306589,4587
1306589,4589
1306589,4609
1306589,4615
1306589,4491
1306589,4363
1306589,4625
1306589,4627
1306589,4505
1306589,3887
1306591,4435
1306591,4449
1306591,4389
1306591,4609
1306591,4421
1306591,4615
1306591,4495
1306591,4363
1306591,4629
1306591,3713
1306591,4645
1306593,4435
1306593,4449
1306593,4573
1306593,4575
1306593,4407
1306593,4587
1306593,4589
1306593,4413
1306593,4609
1306593,4615
1306593,4617
1306593,4363
1306593,4625
1306593,4627
1306593,4629
1306593,4631
1306593,3713
1306593,4643
1306593,4645
1306595,4435
1306595,4449
1306595,4573
1306595,4575
1306595,4423
1306595,4453
1306595,4415
1306595,4587
1306595,4589
1306595,4389
1306595,4609
1306595,4439
1306595,4441
1306595,4419
1306595,4615
1306595,4491
1306595,4363
1306595,4625
1306595,4627
1306595,3713
1306595,4645
1306597,4435
1306597,4565
1306597,4573
1306597,4575
1306597,4443
1306597,4423
1306597,4453
1306597,4417
1306597,4415
1306597,4425
1306597,4587
1306597,4589
1306597,4389
1306597,4597
1306597,4599
1306597,4601
1306597,4609
1306597,4411
1306597,4421
1306597,4515
1306597,4321
1306597,4363
1306597,4507
1306597,3605
1306597,3713
1306597,4511
1306597,4645
1306599,4435
1306599,4449
1306599,4445
1306599,4407
1306599,4587
1306599,4589
1306599,4389
1306599,4609
1306599,3887
1306601,4435
1306601,4445
1306601,4565
1306601,4573
1306601,4575
1306601,4423
1306601,4453
1306601,4587
1306601,4589
1306601,4603
1306601,4413
1306601,4609
1306601,4365
1306601,3713
1306603,4435
1306603,4565
1306603,4573
1306603,4575
1306603,4423
1306603,4417
1306603,4407
1306603,4587
1306603,4589
1306603,4603
1306603,4609
1306603,4615
1306603,4363
1306603,3713
1306603,4645
1306605,4435
1306605,4449
1306605,4473
1306605,4423
1306605,4415
1306605,4407
1306605,4425
1306605,4413
1306605,4609
1306605,4411
1306605,4615
1306605,4617
1306605,4495
1306605,4491
1306605,4363
1306605,4629
1306605,4631
1306605,4505
1306605,3713
1306605,4645
1306607,4449
1306607,4565
1306607,4427
1306607,4573
1306607,4575
1306607,4423
1306607,4417
1306607,4581
1306607,4583
1306607,4587
1306607,4589
1306607,4389
1306607,4597
1306607,4599
1306607,4609
1306607,4615
1306607,4617
1306607,4495
1306607,4363
1306607,4625
1306607,4627
1306607,4629
1306607,4631
1306607,3605
1306607,3713
1306607,4511
1306607,4643
1306607,4645
1306609,4435
1306609,4449
1306609,4473
1306609,4423
1306609,4417
1306609,4415
1306609,4407
1306609,4577
1306609,4587
1306609,4589
1306609,4389
1306609,4413
1306609,4609
1306609,4411
1306609,4477
1306609,4615
1306609,4617
1306609,4307
1306609,4495
1306609,4491
1306609,4363
1306609,4629
1306609,4497
1306609,3605
