ContactId,TagId
8285,215
8423,215
8431,215
8285,171
8321,171
8323,171
8331,171
8333,171
8335,171
8337,171
8339,171
8341,171
8343,171
8345,171
8347,171
8349,171
8353,171
8355,171
8361,171
8285,143
8285,145
8285,147
8285,149
8285,151
8285,217
8285,245
8285,247
8285,281
8395,195
8285,211
8285,197
8401,197
8285,235
8285,221
8339,221
8437,221
8459,223
8285,243
8459,225
8407,201
8409,201
8285,157
8309,157
8315,157
8317,157
8319,157
8309,159
8375,159
8315,163
8319,163
8317,165
8317,167
8319,167
8285,161
8423,161
8379,181
8381,181
8383,181
8285,267
8691,267
8465,231
8691,265
8379,183
8381,183
8383,183
8285,249
9259,277
9491,277
8463,229
8467,229
8285,179
8285,177
8287,177
8289,177
8291,177
8293,177
8295,177
8297,177
8299,177
8301,177
8303,177
8305,177
8307,177
8309,177
8311,177
8313,177
8315,177
8317,177
8319,177
8321,177
8323,177
8325,177
8327,177
8329,177
8331,177
8333,177
8335,177
8337,177
8339,177
8341,177
8343,177
8345,177
8347,177
8349,177
8351,177
8353,177
8355,177
8357,177
8359,177
8361,177
8363,177
8365,177
8367,177
8369,177
8371,177
8373,177
8325,257
8327,257
8447,257
8451,257
8475,257
8485,257
8493,257
8497,257
8527,257
8529,257
8531,257
8533,257
8535,257
8537,257
8539,257
8543,257
