ContactId,SubscriptionPlanId,ProductId,ProgramId,CC1,PaymentGatewayId,Frequency,BillingCycle,BillingAmt,PromoCode,Status,StartDate,EndDate,ReasonStopped,PaidThruDate,NextBillDate,AutoCharge,MaxRetry,NumDaysBetweenRetry
1429985,211,1421,211,168331,SEE DESTINATION APP,1,2,97.0,,Inactive,2012-11-29 00:00:00,2012-12-10 00:00:00,,2012-11-29 00:00:00,2012-12-29 00:00:00 UTC,Yes,3,2
1432837,71,1443,71,168393,SEE DESTINATION APP,1,2,147.0,Dallas,Inactive,2012-12-04 00:00:00,2013-01-08 00:00:00,,2013-01-04 00:00:00,2013-02-04 00:00:00 UTC,No,3,2
1444187,83,2493,83,0,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-06 00:00:00,,,2012-12-06 00:00:00,2013-01-06 00:00:00 UTC,No,3,2
1410887,83,2493,83,167629,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-07 00:00:00,2013-10-21 00:00:00,Moved to JA125,2013-10-06 00:00:00,2013-11-06 00:00:00 UTC,No,3,2
1418791,83,2493,83,167995,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-07 00:00:00,2013-10-21 00:00:00,Moved to JA125,2013-10-06 00:00:00,2013-11-06 00:00:00 UTC,No,3,2
1417131,83,2493,83,167951,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-07 00:00:00,2013-02-12 00:00:00,,2013-02-06 00:00:00,2013-03-06 00:00:00 UTC,No,3,2
1412325,83,2493,83,167709,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-07 00:00:00,2013-10-21 00:00:00,Moved to JA125,2013-10-06 00:00:00,2013-11-06 00:00:00 UTC,No,3,2
1410401,83,2493,83,167575,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-07 00:00:00,2013-10-21 00:00:00,Moved to JA125,2013-10-06 00:00:00,2013-11-06 00:00:00 UTC,No,3,2
1441383,83,2493,83,0,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-07 00:00:00,,,2013-07-06 00:00:00,2013-08-06 00:00:00 UTC,No,3,2
1428337,83,2493,83,168281,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-07 00:00:00,2013-10-21 00:00:00,Moved to JA125,2013-10-06 00:00:00,2013-11-06 00:00:00 UTC,No,3,2
1442697,83,2493,83,168571,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-07 00:00:00,2013-10-21 00:00:00,Moved to JA125,2013-10-06 00:00:00,2013-11-06 00:00:00 UTC,No,3,2
1413329,83,2493,83,167737,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-07 00:00:00,2013-10-21 00:00:00,Moved to JA125,2013-10-06 00:00:00,2013-11-06 00:00:00 UTC,No,3,2
1444023,83,2493,83,168629,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-07 00:00:00,2013-03-11 00:00:00,,2013-03-06 00:00:00,2013-04-06 00:00:00 UTC,No,3,2
1436723,83,2493,83,168439,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-08 00:00:00,2013-09-11 00:00:00,,2013-09-07 00:00:00,2013-10-07 00:00:00 UTC,No,3,2
1418855,83,2493,83,167999,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-09 00:00:00,2013-02-13 00:00:00,,2013-02-08 00:00:00,2013-03-08 00:00:00 UTC,No,3,2
1441185,83,2493,83,168487,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-11 00:00:00,2013-07-10 00:00:00,,2013-07-10 00:00:00,2013-08-10 00:00:00 UTC,No,3,2
1414323,83,2493,83,167811,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-11 00:00:00,2013-09-11 00:00:00,,2013-09-10 00:00:00,2013-10-10 00:00:00 UTC,No,3,2
1437199,83,2493,83,168443,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-11 00:00:00,2013-07-03 00:00:00,,2013-06-10 00:00:00,2013-07-10 00:00:00 UTC,No,3,2
1425555,83,2493,83,0,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-11 00:00:00,,,2012-12-11 00:00:00,2013-01-10 00:00:00 UTC,No,3,2
1413443,83,2493,83,167739,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-11 00:00:00,2013-10-21 00:00:00,Moved to JA125,2013-10-10 00:00:00,2013-11-10 00:00:00 UTC,No,3,2
1421051,83,2493,83,168095,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-11 00:00:00,2013-10-21 00:00:00,Moved to JA125,2013-10-10 00:00:00,2013-11-10 00:00:00 UTC,No,3,2
1416065,83,2493,83,167903,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-12 00:00:00,2013-05-22 00:00:00,,2013-05-11 00:00:00,2013-06-11 00:00:00 UTC,No,3,2
1441615,83,2493,83,168527,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-12 00:00:00,2013-03-15 00:00:00,,2013-03-11 00:00:00,2013-04-11 00:00:00 UTC,Yes,3,2
1443085,83,2493,83,0,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-12 00:00:00,2013-09-11 00:00:00,,2013-09-11 00:00:00,2013-10-11 00:00:00 UTC,No,3,2
1425817,83,2493,83,168203,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-12 00:00:00,2013-10-21 00:00:00,Moved to JA125,2013-10-11 00:00:00,2013-11-11 00:00:00 UTC,No,3,2
1410741,83,2493,83,167615,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-12 00:00:00,2013-06-10 00:00:00,,2013-05-13 00:00:00,2013-06-13 00:00:00 UTC,No,3,2
1416171,83,2493,83,167909,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-12 00:00:00,2013-10-02 00:00:00,,2013-09-11 00:00:00,2013-10-11 00:00:00 UTC,No,3,2
1412841,83,2493,83,167725,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-12 00:00:00,2013-10-21 00:00:00,Moved to JA125,2013-10-11 00:00:00,2013-11-11 00:00:00 UTC,No,3,2
1419015,83,2493,83,168013,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-12 00:00:00,2013-06-05 00:00:00,,2013-05-11 00:00:00,2013-06-11 00:00:00 UTC,No,3,2
1420947,83,2493,83,168085,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-12 00:00:00,2013-03-15 00:00:00,,2013-03-11 00:00:00,2013-04-11 00:00:00 UTC,No,3,2
1410837,83,2493,83,167625,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-12 00:00:00,2013-10-23 00:00:00,,2013-10-11 00:00:00,2013-11-11 00:00:00 UTC,No,3,2
1416161,83,2493,83,167907,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-12 00:00:00,2012-12-21 00:00:00,,2012-12-12 00:00:00,2013-01-11 00:00:00 UTC,No,3,2
1443805,83,2493,83,168619,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-12 00:00:00,2013-10-23 00:00:00,,2013-10-11 00:00:00,2013-11-11 00:00:00 UTC,No,3,2
1441645,83,2493,83,168533,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-13 00:00:00,2013-03-08 00:00:00,,2013-02-12 00:00:00,2013-03-12 00:00:00 UTC,No,3,2
1420385,83,2493,83,168055,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-13 00:00:00,2013-06-11 00:00:00,,2013-05-12 00:00:00,2013-06-12 00:00:00 UTC,No,3,2
1429959,83,2493,83,168319,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-13 00:00:00,2013-10-23 00:00:00,Moved to JA125,2013-10-12 00:00:00,2013-11-12 00:00:00 UTC,No,3,2
1429007,83,2493,83,168303,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-13 00:00:00,2013-02-14 00:00:00,,2013-02-12 00:00:00,2013-03-12 00:00:00 UTC,No,3,2
1441733,83,2493,83,168543,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-13 00:00:00,,,2013-05-12 00:00:00,2013-06-12 00:00:00 UTC,No,3,2
1420987,83,2493,83,168089,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-13 00:00:00,2013-10-23 00:00:00,Moved to JA125,2013-10-12 00:00:00,2013-11-12 00:00:00 UTC,No,3,2
1411151,83,2493,83,167653,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-13 00:00:00,2013-06-11 00:00:00,,2013-05-12 00:00:00,2013-06-12 00:00:00 UTC,No,3,2
1434147,2,10,2,168411,SEE DESTINATION APP,1,2,97.0,,Inactive,2012-12-13 00:00:00,2013-05-14 00:00:00,,2013-05-01 00:00:00,2013-06-01 00:00:00 UTC,No,3,2
1414793,2,10,2,167851,SEE DESTINATION APP,1,2,97.0,,Inactive,2012-12-13 00:00:00,2013-05-14 00:00:00,,2013-05-01 00:00:00,2013-06-01 00:00:00 UTC,No,3,2
1425375,2,10,2,168179,SEE DESTINATION APP,1,2,97.0,,Inactive,2012-12-13 00:00:00,2013-05-14 00:00:00,,2013-05-01 00:00:00,2013-06-01 00:00:00 UTC,No,3,2
1413493,83,2493,83,167741,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-13 00:00:00,2013-04-16 00:00:00,,2013-04-12 00:00:00,2013-05-12 00:00:00 UTC,No,3,2
1411039,83,2493,83,167643,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-13 00:00:00,2013-10-23 00:00:00,Moved to JA125,2013-10-12 00:00:00,2013-11-12 00:00:00 UTC,No,3,2
1441697,83,2493,83,168537,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-13 00:00:00,2013-01-16 00:00:00,Looks like he had a billing failure in Jan 2013 but has continued to receive updates,2013-01-12 00:00:00,2013-04-12 00:00:00 UTC,No,3,2
1426133,2,10,2,0,SEE DESTINATION APP,1,2,97.0,,Inactive,2012-12-13 00:00:00,2013-01-02 00:00:00,,2013-01-01 00:00:00,2013-02-01 00:00:00 UTC,No,3,2
1425229,2,10,2,168163,SEE DESTINATION APP,1,2,97.0,,Inactive,2012-12-13 00:00:00,2013-05-14 00:00:00,,2013-05-01 00:00:00,2013-06-01 00:00:00 UTC,No,3,2
